,Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,MXN=X,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,TLEVISACPO.MX,WALMEX.MX
10,2020-02-17,110.18000030517578,12.640000343322754,43.08000183105469,16.450000762939453,369.260009765625,30.40999984741211,32.900001525878906,44.439998626708984,7.159999847412109,34.20000076293945,1391.3699951171875,176.14999389648438,242.60000610351562,66.55999755859375,23.110000610351562,116.88999938964844,52.310001373291016,203.0399932861328,40.060001373291016,118.41000366210938,21.6200008392334,94.22000122070312,73.33000183105469,18.542999267578125,150.10000610351562,45.54999923706055,192.36000061035156,203.83999633789062,41.22999954223633,58.31999969482422
11,2020-02-18,110.06999969482422,12.630000114440918,41.88999938964844,16.540000915527344,364.8500061035156,31.270000457763672,32.41999816894531,44.029998779296875,7.0,33.38999938964844,1394.050048828125,176.75,240.14999389648438,66.08999633789062,22.899999618530273,115.95999908447266,52.38999938964844,204.52999877929688,39.310001373291016,119.51000213623047,22.100000381469727,94.12000274658203,72.16000366210938,18.549999237060547,154.22999572753906,45.099998474121094,194.2899932861328,204.00999450683594,41.72999954223633,58.31999969482422
12,2020-02-19,110.43000030517578,13.550000190734863,42.40999984741211,16.68000030517578,369.6700134277344,31.110000610351562,31.729999542236328,44.84000015258789,6.949999809265137,33.720001220703125,1401.0899658203125,176.4499969482422,244.0800018310547,66.58000183105469,22.610000610351562,116.54000091552734,51.15999984741211,204.41000366210938,39.040000915527344,119.2699966430664,21.959999084472656,93.86000061035156,71.9000015258789,18.58894920349121,155.36000061035156,44.959999084472656,196.50999450683594,205.50999450683594,42.52000045776367,56.130001068115234
13,2020-02-20,111.44999694824219,13.229999542236328,42.83000183105469,16.459999084472656,368.6199951171875,30.709999084472656,30.899999618530273,45.0,7.0,34.040000915527344,1384.780029296875,177.27999877929688,246.64999389648438,66.4800033569336,22.149999618530273,116.08999633789062,50.29999923706055,202.60000610351562,38.83000183105469,117.33999633789062,21.940000534057617,92.43000030517578,70.11000061035156,18.550100326538086,154.52999877929688,43.43000030517578,193.10000610351562,204.1199951171875,42.84000015258789,57.650001525878906
14,2020-02-21,110.04000091552734,13.119999885559082,43.90999984741211,16.559999465942383,375.04998779296875,30.639999389648438,32.119998931884766,45.77000045776367,7.099999904632568,34.0,1376.75,173.25999450683594,243.00999450683594,65.55999755859375,22.0,115.31999969482422,49.939998626708984,202.0800018310547,38.540000915527344,121.0199966430664,22.010000228881836,92.62999725341797,69.87999725341797,18.847400665283203,156.8300018310547,42.380001068115234,194.17999267578125,205.02000427246094,43.04999923706055,58.83000183105469
15,2020-02-24,109.97000122070312,13.180000305175781,42.970001220703125,15.960000038146973,354.0,30.0,32.310001373291016,45.61000061035156,7.050000190734863,33.970001220703125,1377.1600341796875,168.63999938964844,233.24000549316406,63.66999816894531,21.739999771118164,112.91000366210938,49.119998931884766,204.7100067138672,38.33000183105469,118.16999816894531,20.709999084472656,91.7300033569336,69.41999816894531,19.007709503173828,151.77999877929688,40.97999954223633,206.0800018310547,199.64999389648438,42.7400016784668,56.84000015258789
16,2020-02-25,109.76000213623047,13.119999885559082,43.13999938964844,15.600000381469727,330.9100036621094,30.209999084472656,31.399999618530273,45.36000061035156,6.900000095367432,33.119998931884766,1373.0999755859375,165.94000244140625,221.02000427246094,61.849998474121094,21.5,112.58999633789062,47.61000061035156,202.9499969482422,38.04999923706055,117.30000305175781,20.239999771118164,93.54000091552734,69.06999969482422,19.03660011291504,147.0800018310547,40.90999984741211,205.02999877929688,199.8300018310547,39.91999816894531,56.470001220703125
17,2020-02-26,108.63999938964844,12.979999542236328,42.349998474121094,15.75,334.5299987792969,30.579999923706055,31.530000686645508,43.790000915527344,6.440000057220459,32.22999954223633,1385.0999755859375,167.25,220.13999938964844,60.75,21.1200008392334,112.33999633789062,45.72999954223633,200.75999450683594,38.5099983215332,116.36000061035156,20.329999923706055,93.72000122070312,68.11000061035156,19.059999465942383,137.11000061035156,40.63999938964844,197.5,197.47000122070312,39.61000061035156,56.06999969482422
18,2020-02-27,107.02999877929688,12.5600004196167,39.400001525878906,15.470000267028809,319.8699951171875,29.700000762939453,30.1299991607666,42.790000915527344,6.170000076293945,31.209999084472656,1366.760009765625,163.39999389648438,211.2899932861328,56.720001220703125,20.6299991607666,108.58000183105469,44.810001373291016,196.3300018310547,38.20000076293945,112.66999816894531,20.68000030517578,90.2300033569336,67.4800033569336,19.286619186401367,127.02999877929688,38.849998474121094,190.6999969482422,192.8000030517578,38.279998779296875,55.34000015258789
19,2020-02-28,107.98999786376953,12.569999694824219,39.91999816894531,15.520000457763672,324.8900146484375,30.700000762939453,29.690000534057617,41.58000183105469,6.340000152587891,29.969999313354492,1327.5799560546875,159.2100067138672,213.66000366210938,54.029998779296875,21.1200008392334,106.63999938964844,46.41999816894531,189.05999755859375,37.27000045776367,108.9800033569336,19.920000076293945,91.80999755859375,65.9000015258789,19.458969116210938,129.27000427246094,38.4900016784668,177.44000244140625,192.1300048828125,36.83000183105469,55.20000076293945
20,2020-03-02,107.8499984741211,12.65999984741211,41.95000076293945,15.949999809265137,316.1199951171875,30.219999313354492,30.84000015258789,42.810001373291016,6.409999847412109,30.600000381469727,1315.8299560546875,162.39999389648438,214.58999633789062,55.86000061035156,21.06999969482422,111.7699966430664,47.310001373291016,191.39999389648438,37.689998626708984,109.58000183105469,20.149999618530273,92.16000366210938,66.87000274658203,19.82309913635254,130.75,41.290000915527344,184.32000732421875,191.25999450683594,36.099998474121094,57.52000045776367
21,2020-03-03,108.77999877929688,12.65999984741211,43.349998474121094,16.200000762939453,317.3399963378906,30.1200008392334,31.15999984741211,43.34000015258789,6.590000152587891,32.060001373291016,1313.3699951171875,163.4600067138672,217.60000610351562,55.33000183105469,20.899999618530273,111.01000213623047,49.380001068115234,186.8800048828125,37.150001525878906,108.16999816894531,19.799999237060547,93.22000122070312,66.61000061035156,19.405000686645508,127.87000274658203,41.709999084472656,188.86000061035156,197.85000610351562,35.790000915527344,57.93000030517578
22,2020-03-04,109.45999908447266,12.819999694824219,43.97999954223633,16.790000915527344,326.25,31.270000457763672,32.02000045776367,43.369998931884766,6.730000019073486,32.20000076293945,1318.6099853515625,168.8000030517578,222.47999572753906,58.939998626708984,21.469999313354492,112.37000274658203,49.560001373291016,190.72999572753906,38.54999923706055,110.12999725341797,20.059999465942383,94.93000030517578,67.01000213623047,19.43160057067871,130.32000732421875,42.38999938964844,194.00999450683594,197.25,37.540000915527344,58.65999984741211
23,2020-03-05,109.69000244140625,12.739999771118164,43.220001220703125,16.219999313354492,310.6300048828125,30.389999389648438,30.940000534057617,41.72999954223633,6.260000228881836,31.040000915527344,1320.3599853515625,168.99000549316406,216.50999450683594,56.72999954223633,20.790000915527344,106.58999633789062,48.959999084472656,190.5,38.65999984741211,108.91000366210938,19.200000762939453,92.2699966430664,65.9000015258789,19.517200469970703,128.63999938964844,40.58000183105469,193.17999267578125,196.92999267578125,35.75,57.470001220703125
24,2020-03-06,108.58000183105469,12.3100004196167,40.959999084472656,15.920000076293945,310.489990234375,29.450000762939453,29.899999618530273,41.349998474121094,5.880000114440918,31.100000381469727,1317.6099853515625,166.88999938964844,210.49000549316406,52.939998626708984,19.799999237060547,102.44000244140625,48.099998474121094,185.7899932861328,37.68000030517578,108.44999694824219,18.920000076293945,92.45999908447266,65.9800033569336,19.81450080871582,123.56999969482422,37.470001220703125,190.38999938964844,189.47999572753906,34.22999954223633,57.5
25,2020-03-09,104.0199966430664,11.609999656677246,38.68000030517578,14.640000343322754,306.80999755859375,28.010000228881836,26.950000762939453,39.70000076293945,5.389999866485596,30.6299991607666,1326.3499755859375,155.5500030517578,199.32000732421875,49.81999969482422,18.510000228881836,92.91000366210938,43.959999084472656,180.25999450683594,35.29999923706055,102.47000122070312,17.81999969482422,83.55000305175781,63.0099983215332,21.0575008392334,115.5999984741211,34.099998474121094,179.3300018310547,178.83999633789062,31.100000381469727,55.81999969482422
26,2020-03-10,108.41000366210938,11.899999618530273,38.93000030517578,15.069999694824219,311.8999938964844,28.56999969482422,28.110000610351562,41.38999938964844,5.670000076293945,31.299999237060547,1315.199951171875,151.5800018310547,200.1199951171875,55.08000183105469,19.579999923706055,94.80999755859375,45.5099983215332,182.16000366210938,34.86000061035156,101.5999984741211,18.219999313354492,88.81999969482422,62.279998779296875,20.81222915649414,118.25,34.58000183105469,177.88999938964844,182.57000732421875,32.34000015258789,58.86000061035156
27,2020-03-11,106.68000030517578,11.0600004196167,37.209999084472656,15.329999923706055,303.760009765625,26.940000534057617,27.950000762939453,40.16999816894531,5.650000095367432,30.459999084472656,1304.6500244140625,140.8000030517578,193.9199981689453,51.77000045776367,18.8799991607666,90.02999877929688,44.9900016784668,184.63999938964844,33.95000076293945,101.4800033569336,17.110000610351562,86.44000244140625,61.63999938964844,20.789400100708008,111.62999725341797,32.619998931884766,172.0399932861328,178.72999572753906,31.549999237060547,59.220001220703125
28,2020-03-12,104.20999908447266,10.100000381469727,32.5099983215332,14.109999656677246,284.9200134277344,26.229999542236328,28.06999969482422,37.88999938964844,5.230000019073486,29.6200008392334,1292.3399658203125,142.5,165.97999572753906,48.97999954223633,17.6200008392334,85.41000366210938,44.060001373291016,175.5800018310547,33.099998474121094,97.45999908447266,16.969999313354492,79.44000244140625,60.029998779296875,21.41659927368164,99.5,31.170000076293945,159.80999755859375,171.2899932861328,27.149999618530273,55.599998474121094
29,2020-03-13,106.26000213623047,10.15999984741211,33.20000076293945,14.699999809265137,290.4100036621094,27.360000610351562,29.489999771118164,39.34000015258789,5.369999885559082,29.440000534057617,1340.969970703125,157.72000122070312,170.1999969482422,49.79999923706055,19.06999969482422,90.9800033569336,43.20000076293945,172.36000061035156,35.52000045776367,102.7699966430664,17.540000915527344,88.88999938964844,58.84000015258789,21.967199325561523,98.6500015258789,33.290000915527344,155.22999572753906,174.66000366210938,28.229999542236328,56.349998474121094
30,2020-03-17,105.29000091552734,10.789999961853027,23.0,15.260000228881836,260.1000061035156,24.530000686645508,31.459999084472656,39.869998931884766,5.070000171661377,30.780000686645508,1403.199951171875,146.94000244140625,140.6199951171875,55.869998931884766,20.290000915527344,78.73999786376953,42.09000015258789,174.3800048828125,37.02000045776367,107.91999816894531,16.540000915527344,89.01000213623047,60.630001068115234,22.600990295410156,84.73999786376953,30.479999542236328,141.9600067138672,180.9199981689453,28.65999984741211,53.90999984741211
31,2020-03-18,101.75,8.8100004196167,17.760000228881836,15.220000267028809,236.13999938964844,23.40999984741211,31.030000686645508,36.43000030517578,4.739999771118164,29.809999465942383,1400.8399658203125,142.8800048828125,124.7699966430664,54.68000030517578,18.770000457763672,73.31999969482422,40.88999938964844,181.5500030517578,34.099998474121094,102.9800033569336,16.540000915527344,80.27999877929688,59.27000045776367,22.960599899291992,79.79000091552734,25.350000381469727,167.14999389648438,161.1300048828125,27.450000762939453,54.880001068115234
32,2020-03-19,98.9000015258789,7.96999979019165,17.520000457763672,15.220000267028809,216.36000061035156,21.75,31.610000610351562,37.2599983215332,4.570000171661377,29.479999542236328,1403.3800048828125,144.66000366210938,114.94999694824219,54.810001373291016,18.229999542236328,70.30000305175781,42.41999816894531,184.75999450683594,34.459999084472656,104.31999969482422,18.18000030517578,76.95999908447266,65.48999786376953,23.64971923828125,75.12000274658203,26.579999923706055,158.27000427246094,156.1699981689453,27.360000610351562,53.41999816894531
33,2020-03-20,99.5,8.079999923706055,18.15999984741211,14.75,208.6300048828125,19.84000015258789,30.399999618530273,34.060001373291016,4.320000171661377,28.799999237060547,1397.719970703125,146.3800048828125,118.0,58.75,16.540000915527344,66.25,40.02000045776367,184.72999572753906,33.75,100.81999969482422,20.170000076293945,67.29000091552734,64.48999786376953,24.0457706451416,75.0,26.959999084472656,150.0,155.0,26.93000030517578,51.099998474121094
34,2020-03-23,95.76000213623047,6.920000076293945,16.940000534057617,14.319999694824219,210.32000732421875,17.950000762939453,29.549999237060547,32.5,4.239999771118164,27.5,1403.75,143.77999877929688,111.51000213623047,50.0,13.979999542236328,64.44000244140625,37.5099983215332,170.8000030517578,32.459999084472656,96.5999984741211,17.450000762939453,63.08000183105469,60.970001220703125,24.7462100982666,64.81999969482422,25.200000762939453,159.8300018310547,146.24000549316406,25.270000457763672,51.529998779296875
35,2020-03-24,99.22000122070312,7.510000228881836,15.15999984741211,14.800000190734863,234.39999389648438,19.799999237060547,31.989999771118164,28.690000534057617,4.46999979019165,28.59000015258789,1384.56005859375,149.36000061035156,127.01000213623047,54.810001373291016,15.359999656677246,69.4000015258789,39.650001525878906,186.69000244140625,31.739999771118164,96.62999725341797,17.600000381469727,66.05999755859375,62.630001068115234,25.336200714111328,72.1500015258789,25.68000030517578,170.72000122070312,151.72999572753906,29.479999542236328,53.470001220703125
36,2020-03-25,99.5999984741211,7.71999979019165,15.789999961853027,15.1899995803833,241.33999633789062,19.09000015258789,34.400001525878906,34.880001068115234,4.289999961853027,28.110000610351562,1375.7900390625,149.94000244140625,136.77000427246094,54.52000045776367,16.540000915527344,72.75,43.29999923706055,186.2100067138672,31.950000762939453,98.11000061035156,18.809999465942383,65.7300033569336,66.81999969482422,24.768699645996094,74.05999755859375,25.799999237060547,187.89999389648438,163.75,29.18000030517578,54.75
37,2020-03-26,98.80000305175781,7.880000114440918,16.770000457763672,15.069999694824219,236.69000244140625,19.950000762939453,35.790000915527344,38.130001068115234,4.610000133514404,28.489999771118164,1372.4100341796875,146.72000122070312,146.9499969482422,56.630001068115234,17.889999389648438,71.37999725341797,44.290000915527344,185.32000732421875,31.809999465942383,96.55999755859375,20.440000534057617,64.97000122070312,65.8499984741211,24.008100509643555,80.05000305175781,28.56999969482422,188.72000122070312,168.08999633789062,29.209999084472656,53.79999923706055
38,2020-03-27,95.91000366210938,7.46999979019165,16.139999389648438,14.180000305175781,229.67999267578125,19.6200008392334,31.56999969482422,36.29999923706055,4.289999961853027,28.540000915527344,1372.5999755859375,143.5399932861328,132.0500030517578,51.38999938964844,16.489999771118164,63.13999938964844,40.650001525878906,174.55999755859375,31.639999389648438,90.55999755859375,17.84000015258789,58.88999938964844,61.060001373291016,23.23710060119629,79.87000274658203,28.100000381469727,163.07000732421875,163.6699981689453,25.6200008392334,53.349998474121094
39,2020-03-30,94.33999633789062,6.860000133514404,15.40999984741211,14.239999771118164,231.47000122070312,19.90999984741211,34.279998779296875,36.130001068115234,4.340000152587891,28.739999771118164,1356.52001953125,145.07000732421875,132.07000732421875,48.72999954223633,16.280000686645508,64.16000366210938,40.7400016784668,174.30999755859375,35.279998779296875,95.08000183105469,17.729999542236328,56.529998779296875,61.790000915527344,23.594600677490234,79.8499984741211,26.3700008392334,159.99000549316406,162.55999755859375,26.420000076293945,55.18000030517578
40,2020-03-31,95.61000061035156,6.400000095367432,15.180000305175781,14.050000190734863,223.36000061035156,20.479999542236328,34.47999954223633,36.2400016784668,4.929999828338623,28.989999771118164,1404.030029296875,143.22000122070312,127.38999938964844,46.56999969482422,17.040000915527344,65.0,43.7400016784668,181.6699981689453,35.91999816894531,95.6500015258789,18.8700008392334,51.77000045776367,64.87999725341797,23.83300018310547,80.16999816894531,26.09000015258789,157.8800048828125,159.19000244140625,27.299999237060547,55.75
41,2020-04-01,91.62000274658203,6.639999866485596,15.199999809265137,13.84000015258789,218.00999450683594,19.280000686645508,32.75,33.36000061035156,4.590000152587891,28.209999084472656,1398.3199462890625,142.82000732421875,119.31999969482422,47.7599983215332,16.329999923706055,60.599998474121094,40.970001220703125,188.77000427246094,36.20000076293945,92.51000213623047,19.15999984741211,50.0099983215332,64.77999877929688,23.750999450683594,71.29000091552734,25.760000228881836,149.89999389648438,153.89999389648438,26.020000457763672,56.099998474121094
42,2020-04-02,93.55000305175781,7.289999961853027,14.899999618530273,13.869999885559082,217.94000244140625,19.030000686645508,33.220001220703125,33.810001373291016,4.460000038146973,28.729999542236328,1386.06005859375,141.9499969482422,121.08999633789062,47.130001068115234,16.649999618530273,62.52000045776367,40.22999954223633,192.7100067138672,33.54999923706055,95.80000305175781,18.0,50.349998474121094,62.29999923706055,24.215530395507812,71.94000244140625,26.18000030517578,149.52999877929688,146.13999938964844,25.209999084472656,55.439998626708984
